# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		T		Skipped
0		8751		3639		3061		0.003
1		8041		7207		3101		9.0E-6
2		6939		9133		3178		2.7E-8
3		6177		10658		3167		8.1000005E-11
4		5687		11891		3217		2.43E-13
5		5247		12929		3229		7.29E-16
6		4815		13829		3201		2.187E-18
7		4541		14558		3227		6.561E-21
8		4304		15199		3229		1.9683E-23
9		4068		15800		3256		5.9049E-26
10		3948		16355		3239		1.77147E-28
11		3786		16886		3242		5.31441E-31
12		3619		17302		3240		1.594323E-33
13		3512		17736		3237		4.782969E-36
14		3400		18091		3241		1.4348908E-38
15		3346		18458		3221		4.3046E-41
16		3257		18797		3240		1.29E-43
17		3218		19120		3238		0.0
18		3125		19470		3231		0.0
19		3069		19760		3224		0.0
20		2967		20024		3235		0.0
21		2920		20258		3257		0.0
22		2876		20525		3257		0.0
23		2835		20746		3245		0.0
24		2787		20944		3249		0.0
25		2759		21125		3246		0.0
26		2721		21354		3244		0.0
27		2682		21531		3243		0.0
28		2647		21709		3255		0.0
29		2644		21864		3253		0.0
30		2612		22030		3247		0.0
31		2586		22176		3248		0.0
32		2563		22301		3266		0.0
33		2531		22470		3270		0.0
34		2535		22600		3266		0.0
35		2503		22725		3274		0.0
36		2477		22842		3273		0.0
37		2457		22971		3273		0.0
38		2448		23089		3270		0.0
39		2437		23205		3284		0.0
40		2397		23333		3272		0.0
41		2372		23455		3285		0.0
42		2340		23557		3280		0.0
43		2320		23665		3291		0.0
44		2304		23772		3281		0.0
45		2284		23887		3284		0.0
46		2260		23975		3287		0.0
47		2243		24089		3279		0.0
48		2226		24179		3273		0.0
49		2202		24270		3276		0.0
50		2207		24358		3280		0.0
51		2188		24454		3269		0.0
52		2165		24526		3273		0.0
53		2162		24591		3272		0.0
54		2152		24675		3283		0.0
55		2153		24757		3274		0.0
56		2134		24836		3269		0.0
57		2141		24912		3271		0.0
58		2126		24983		3272		0.0
59		2125		25053		3271		0.0
60		2115		25102		3277		0.0
61		2101		25156		3273		0.0
62		2090		25181		3274		0.0
63		2070		25215		3267		0.0
64		2073		25252		3276		0.0
65		2064		25287		3278		0.0
66		2072		25320		3278		0.0
67		2075		25366		3280		0.0
68		2069		25410		3279		0.0
69		2056		25440		3278		0.0
70		2048		25465		3280		0.0
71		2042		25495		3280		0.0
72		2045		25524		3281		0.0
73		2041		25556		3284		0.0
74		2043		25596		3279		0.0
75		2039		25633		3284		0.0
76		2030		25666		3283		0.0
77		2030		25683		3282		0.0
78		2034		25710		3284		0.0
79		2021		25741		3289		0.0
80		2023		25761		3284		0.0
81		2017		25779		3283		0.0
82		2015		25797		3286		0.0
83		2009		25819		3286		0.0
84		2010		25838		3291		0.0
85		1997		25862		3288		0.0
86		2005		25882		3290		0.0
87		1991		25913		3290		0.0
88		1989		25931		3288		0.0
89		1987		25944		3285		0.0
90		1991		25962		3288		0.0
91		1981		25971		3285		0.0
92		1981		25991		3281		0.0
93		1984		26005		3286		0.0
94		1979		26026		3289		0.0
95		1974		26036		3293		0.0
96		1972		26049		3293		0.0
97		1971		26055		3294		0.0
98		1967		26066		3295		0.0
99		1966		26076		3299		0.0
100		1970		26083		3299		0.0
101		1971		26089		3292		0.0
102		1977		26097		3296		0.0
103		1975		26112		3294		0.0
104		1975		26121		3297		0.0
105		1973		26132		3299		0.0
106		1971		26138		3300		0.0
107		1968		26144		3297		0.0
108		1970		26149		3296		0.0
109		1964		26158		3298		0.0
110		1966		26166		3300		0.0
111		1972		26184		3299		0.0
112		1968		26196		3298		0.0
113		1971		26206		3296		0.0
114		1966		26212		3296		0.0
115		1961		26216		3296		0.0
116		1957		26225		3297		0.0
117		1957		26232		3295		0.0
118		1958		26240		3295		0.0
119		1951		26249		3297		0.0
120		1951		26255		3297		0.0
121		1950		26259		3297		0.0
122		1949		26263		3297		0.0
123		1952		26271		3297		0.0
124		1944		26274		3296		0.0
125		1947		26277		3296		0.0
126		1944		26279		3296		0.0
127		1944		26279		3296		0.0
128		1945		26281		3296		0.0
129		1942		26282		3297		0.0
130		1943		26284		3297		0.0
131		1944		26287		3299		0.0
132		1943		26289		3297		0.0
133		1944		26292		3295		0.0
134		1944		26293		3296		0.0
135		1950		26305		3296		0.0
136		1949		26310		3296		0.0
137		1947		26315		3295		0.0
138		1942		26319		3294		0.0
139		1940		26321		3294		0.0
140		1941		26324		3292		0.0
141		1939		26329		3293		0.0
142		1939		26332		3295		0.0
143		1940		26337		3297		0.0
144		1940		26344		3297		0.0
145		1940		26351		3295		0.0
146		1943		26355		3295		0.0
147		1938		26368		3299		0.0
148		1935		26373		3295		0.0
149		1936		26378		3294		0.0
150		1938		26384		3296		0.0
151		1938		26392		3296		0.0
152		1940		26405		3297		0.0
153		1937		26420		3296		0.0
154		1931		26429		3298		0.0
155		1931		26444		3294		0.0
156		1924		26462		3296		0.0
157		1927		26475		3300		0.0
158		1925		26485		3295		0.0
159		1927		26508		3301		0.0
160		1931		26529		3300		0.0
161		1929		26551		3300		0.0
162		1926		26587		3301		0.0
163		1922		26606		3303		0.0
164		1922		26640		3296		0.0
165		1920		26669		3300		0.0
166		1918		26702		3301		0.0
167		1918		26723		3297		0.0
168		1905		26745		3304		0.0
169		1905		26757		3301		0.0
170		1893		26778		3304		0.0
171		1898		26806		3303		0.0
172		1897		26832		3312		0.0
173		1892		26861		3311		0.0
174		1895		26897		3313		0.0
175		1897		26929		3312		0.0
176		1886		26969		3308		0.0
177		1887		26993		3312		0.0
178		1885		27017		3306		0.0
179		1884		27060		3309		0.0
180		1872		27103		3303		0.0
181		1866		27136		3307		0.0
182		1866		27163		3315		0.0
183		1867		27194		3318		0.0
184		1861		27225		3311		0.0
185		1868		27248		3314		0.0
186		1868		27294		3307		0.0
187		1861		27334		3303		0.0
188		1855		27366		3301		0.0
189		1848		27394		3299		0.0
190		1854		27438		3299		0.0
191		1839		27479		3306		0.0
192		1846		27518		3307		0.0
193		1829		27546		3309		0.0
194		1831		27580		3305		0.0
195		1824		27610		3313		0.0
196		1828		27642		3310		0.0
197		1821		27672		3307		0.0
198		1821		27707		3310		0.0
199		1817		27753		3313		0.0
200		1811		27794		3317		0.0
201		1806		27818		3319		0.0
202		1810		27846		3326		0.0
203		1802		27877		3321		0.0
204		1800		27914		3319		0.0
205		1799		27949		3326		0.0
206		1792		27974		3321		0.0
207		1789		28004		3323		0.0
208		1793		28028		3317		0.0
209		1792		28059		3317		0.0
210		1789		28083		3321		0.0
211		1780		28103		3319		0.0
212		1777		28120		3320		0.0
213		1775		28151		3323		0.0
214		1775		28165		3324		0.0
215		1772		28189		3320		0.0
216		1776		28207		3321		0.0
217		1768		28226		3319		0.0
