# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		T		Skipped
0		8887		3642		3002		0.9
1		8168		7269		3099		0.80999994
2		7737		10912		3172		0.7289999
3		7482		14541		3228		0.6560999
4		7223		18138		3220		0.5904899
5		7030		21746		3250		0.5314409
6		6818		25346		3242		0.47829682
7		6687		29005		3264		0.43046713
8		6603		32613		3262		0.38742042
9		6444		36215		3267		0.34867835
10		6326		39793		3260		0.3138105
11		6170		43353		3290		0.28242943
12		6094		46896		3270		0.25418648
13		5904		50487		3325		0.22876783
14		5839		54100		3298		0.20589104
15		5735		57723		3314		0.18530193
16		5670		61336		3306		0.16677174
17		5581		64968		3309		0.15009457
18		5527		68568		3310		0.1350851
19		5484		72147		3308		0.12157659
20		5367		75734		3274		0.10941893
21		5355		79309		3271		0.098477036
22		5279		82925		3316		0.08862933
23		5258		86535		3318		0.07976639
24		5213		90104		3322		0.07178975
25		5221		93717		3331		0.06461077
26		5156		97296		3339		0.05814969
27		5089		100866		3333		0.052334722
28		5069		104437		3353		0.047101248
29		4993		108046		3352		0.04239112
30		4919		111622		3355		0.03815201
31		4919		115209		3362		0.03433681
32		4931		118805		3354		0.030903127
33		4866		122432		3365		0.027812814
34		4808		126003		3362		0.025031533
35		4823		129600		3347		0.022528378
36		4810		133186		3376		0.02027554
37		4785		136760		3375		0.018247986
38		4694		140305		3429		0.016423186
39		4669		143916		3400		0.014780867
40		4696		147537		3382		0.01330278
41		4665		151111		3398		0.011972502
42		4663		154729		3385		0.010775251
43		4577		158337		3391		0.009697726
44		4523		161942		3381		0.008727953
45		4518		165570		3387		0.007855157
46		4457		169225		3390		0.0070696413
47		4441		172824		3414		0.006362677
48		4479		176424		3376		0.005726409
49		4502		180029		3381		0.005153768
50		4411		183635		3400		0.004638391
51		4435		187203		3427		0.004174552
52		4427		190780		3432		0.0037570966
53		4391		194396		3408		0.0033813869
54		4398		198010		3429		0.003043248
55		4342		201609		3397		0.0027389233
56		4290		205157		3385		0.0024650309
57		4268		208795		3378		0.0022185277
58		4203		212388		3378		0.0019966748
59		4168		216011		3396		0.0017970073
60		4157		219594		3354		0.0016173065
61		4098		223176		3368		0.0014555758
62		4079		226770		3353		0.0013100182
63		4064		230363		3390		0.0011790164
64		4045		233963		3366		0.0010611147
65		4001		237520		3354		9.550032E-4
66		3975		241076		3375		8.595029E-4
67		3958		244697		3390		7.735526E-4
68		3946		248288		3350		6.9619727E-4
69		3963		251892		3363		6.2657753E-4
70		3993		255440		3380		5.639198E-4
71		4047		259051		3360		5.075278E-4
72		3998		262692		3391		4.56775E-4
73		3952		266275		3375		4.1109748E-4
74		3926		269865		3392		3.699877E-4
75		3873		273451		3418		3.3298894E-4
76		3860		277002		3380		2.9969003E-4
77		3869		280560		3393		2.6972103E-4
78		3833		284174		3393		2.4274892E-4
79		3837		287754		3379		2.1847403E-4
80		3823		291325		3391		1.9662663E-4
81		3791		294915		3388		1.7696396E-4
82		3777		298482		3381		1.5926757E-4
83		3760		302080		3365		1.433408E-4
84		3780		305670		3369		1.2900672E-4
85		3783		309269		3391		1.1610604E-4
86		3809		312826		3404		1.0449543E-4
