# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		T		Skipped
0		590473		47680		45773		1.997
1		574912		96077		46614		1.994
2		541985		144463		46797		1.9909999
3		483088		192987		46925		1.9879999
4		424514		241395		47050		1.9849999
5		373375		289869		47085		1.9819999
6		333995		338239		47122		1.9789999
7		303340		386626		47149		1.9759998
8		278768		435173		47250		1.9729998
9		263328		483551		47185		1.9699998
10		249257		532141		47143		1.9669998
11		238420		580590		47175		1.9639997
12		229702		629066		47107		1.9609997
13		222729		677491		47169		1.9579997
14		216586		725883		47289		1.9549997
15		211684		774264		47293		1.9519997
16		207678		822754		47342		1.9489996
17		204862		870985		47254		1.9459996
18		202803		919356		47447		1.9429996
19		201825		967778		47351		1.9399996
20		198460		1016219		47379		1.9369996
21		197653		1064551		47295		1.9339995
22		196178		1112834		47295		1.9309995
23		195118		1161153		47387		1.9279995
24		193099		1209545		47388		1.9249995
25		192314		1257997		47411		1.9219995
26		191669		1306300		47523		1.9189994
27		190208		1354662		47460		1.9159994
28		189307		1403094		47311		1.9129994
29		188854		1451531		47425		1.9099994
30		187845		1499764		47399		1.9069993
31		186572		1548168		47416		1.9039993
32		185706		1596538		47451		1.9009993
33		185901		1645066		47505		1.8979993
34		184949		1693496		47532		1.8949993
35		183763		1741691		47486		1.8919992
36		182915		1789967		47548		1.8889992
37		181484		1838535		47551		1.8859992
38		180166		1886766		47626		1.8829992
39		179629		1935109		47655		1.8799992
40		178808		1983386		47626		1.8769991
41		177599		2031883		47627		1.8739991
42		176184		2080285		47596		1.8709991
43		175447		2128642		47619		1.8679991
44		174890		2177045		47569		1.864999
45		174337		2225322		47597		1.861999
46		173581		2273666		47556		1.858999
47		173038		2322006		47516		1.855999
48		172905		2370256		47491		1.852999
49		172407		2418529		47602		1.849999
50		171571		2466877		47556		1.8469989
51		170789		2515270		47535		1.8439989
52		169805		2563668		47570		1.8409989
53		168341		2611938		47560		1.8379989
54		168478		2660386		47593		1.8349988
55		167589		2708836		47622		1.8319988
56		166832		2757221		47601		1.8289988
57		166474		2805540		47596		1.8259988
58		165944		2853902		47558		1.8229988
59		165563		2902361		47596		1.8199987
60		165373		2950744		47589		1.8169987
61		164734		2999158		47675		1.8139987
62		165691		3047427		47631		1.8109987
63		165070		3095681		47623		1.8079987
64		165149		3144057		47650		1.8049986
65		164653		3192514		47664		1.8019986
66		163872		3240748		47694		1.7989986
67		162711		3289105		47613		1.7959986
68		163265		3337519		47559		1.7929986
69		163019		3385872		47594		1.7899985
70		163389		3434320		47617		1.7869985
71		163513		3482626		47550		1.7839985
72		163080		3531113		47670		1.7809985
73		163226		3579632		47554		1.7779984
74		163190		3627895		47559		1.7749984
75		163024		3676145		47651		1.7719984
76		162754		3724320		47677		1.7689984
77		162657		3772618		47740		1.7659984
78		162058		3821148		47749		1.7629983
79		162545		3869694		47668		1.7599983
80		161707		3918096		47718		1.7569983
81		161262		3966521		47762		1.7539983
82		161343		4014986		47672		1.7509983
83		161297		4063459		47752		1.7479982
84		161093		4111667		47678		1.7449982
85		161373		4159857		47729		1.7419982
86		162143		4208317		47692		1.7389982
87		161131		4256694		47704		1.7359982
88		161092		4305154		47722		1.7329981
89		161019		4353567		47684		1.7299981
90		160728		4401947		47631		1.7269981
91		160941		4450311		47653		1.7239981
92		161034		4498620		47536		1.720998
93		161187		4547010		47616		1.717998
94		160707		4595306		47616		1.714998
95		160314		4643740		47601		1.711998
96		160601		4692125		47629		1.708998
97		160164		4740439		47656		1.705998
98		160411		4788795		47693		1.7029979
99		160037		4837056		47613		1.6999979
100		160042		4885502		47578		1.6969979
101		159522		4933658		47617		1.6939979
102		159269		4981903		47605		1.6909978
103		159333		5030257		47600		1.6879978
104		159205		5078595		47652		1.6849978
105		158982		5126814		47621		1.6819978
106		158836		5175114		47667		1.6789978
107		158477		5223525		47684		1.6759977
108		158517		5271871		47671		1.6729977
109		157789		5320200		47680		1.6699977
110		156799		5368506		47625		1.6669977
111		155396		5416765		47632		1.6639977
112		154818		5465079		47627		1.6609976
113		154391		5513456		47627		1.6579976
114		154453		5562035		47611		1.6549976
115		153922		5610452		47669		1.6519976
116		154049		5658666		47639		1.6489975
117		154318		5706977		47672		1.6459975
118		153635		5755298		47649		1.6429975
119		153846		5803762		47777		1.6399975
120		153911		5852208		47723		1.6369975
121		153976		5900724		47691		1.6339974
122		153535		5949162		47740		1.6309974
123		153889		5997630		47707		1.6279974
124		153536		6046050		47673		1.6249974
125		152916		6094334		47716		1.6219974
126		153178		6142743		47709		1.6189973
127		152751		6191368		47798		1.6159973
128		152292		6239758		47678		1.6129973
129		152738		6288175		47726		1.6099973
130		153121		6336532		47692		1.6069973
131		152770		6384890		47760		1.6039972
132		152961		6433220		47700		1.6009972
133		152757		6481514		47748		1.5979972
134		152459		6529954		47717		1.5949972
135		152093		6578357		47770		1.5919971
136		152192		6626659		47730		1.5889971
137		151864		6675116		47749		1.5859971
138		152197		6723551		47690		1.5829971
139		152116		6771883		47743		1.5799971
140		151820		6820138		47756		1.576997
141		151489		6868303		47742		1.573997
142		151422		6916652		47745		1.570997
143		150785		6965100		47833		1.567997
144		150191		7013416		47769		1.564997
145		150469		7061806		47756		1.5619969
146		150371		7110135		47693		1.5589969
147		150187		7158618		47676		1.5559969
148		150395		7206964		47654		1.5529969
149		150643		7255426		47707		1.5499969
150		151081		7303726		47639		1.5469968
151		150892		7352018		47652		1.5439968
152		151337		7400291		47636		1.5409968
153		151353		7448596		47685		1.5379968
154		150946		7496944		47688		1.5349967
155		150831		7545270		47707		1.5319967
156		150540		7593785		47681		1.5289967
