# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		T		Skipped
0		123048		2058		2055		1.997
1		123114		4096		2036		1.994
2		123175		6130		2071		1.9909999
3		123028		8157		2046		1.9879999
4		123057		10156		1991		1.9849999
5		122870		12212		2059		1.9819999
6		123014		14269		2064		1.9789999
7		122741		16354		2080		1.9759998
8		122137		18383		2071		1.9729998
9		122423		20456		2043		1.9699998
10		120639		22496		2071		1.9669998
11		115030		24554		2039		1.9639997
12		107955		26548		2059		1.9609997
13		100867		28602		2034		1.9579997
14		96392		30644		2044		1.9549997
15		92867		32664		2049		1.9519997
16		92034		34721		2039		1.9489996
17		91522		36780		2046		1.9459996
18		90399		38794		2073		1.9429996
19		88181		40868		2027		1.9399996
20		87374		42959		2055		1.9369996
21		86504		45017		2064		1.9339995
22		86384		47053		2060		1.9309995
23		85993		49110		2021		1.9279995
24		85680		51163		2064		1.9249995
25		85906		53173		2031		1.9219995
26		85365		55244		2029		1.9189994
27		85266		57266		2020		1.9159994
28		84962		59311		2032		1.9129994
29		84959		61355		2074		1.9099994
30		84874		63382		2057		1.9069993
31		84782		65385		2051		1.9039993
32		84904		67421		2023		1.9009993
33		84997		69465		2060		1.8979993
34		84973		71485		2039		1.8949993
35		84947		73538		2035		1.8919992
36		85112		75543		2054		1.8889992
37		84438		77582		2031		1.8859992
38		84618		79594		2059		1.8829992
39		84497		81621		2045		1.8799992
40		84660		83679		2054		1.8769991
41		84555		85716		2029		1.8739991
42		84590		87749		2064		1.8709991
43		84641		89733		2074		1.8679991
44		84684		91761		2032		1.864999
45		84619		93792		2040		1.861999
46		85392		95865		2032		1.858999
47		85044		97873		2051		1.855999
48		85087		99902		2038		1.852999
49		84559		101955		2045		1.849999
50		84856		104011		2056		1.8469989
51		84713		106031		2084		1.8439989
52		84622		108080		2054		1.8409989
53		84351		110103		2045		1.8379989
54		84377		112158		2041		1.8349988
55		84431		114199		2047		1.8319988
56		84244		116201		2061		1.8289988
57		84557		118242		2045		1.8259988
58		84480		120289		2052		1.8229988
59		84606		122331		2081		1.8199987
60		84532		124351		2038		1.8169987
61		84807		126351		2057		1.8139987
62		84492		128412		2057		1.8109987
63		84486		130430		2071		1.8079987
64		84543		132484		2065		1.8049986
65		84471		134527		2084		1.8019986
66		83885		136583		2071		1.7989986
67		84385		138628		2058		1.7959986
68		84133		140683		2055		1.7929986
69		84176		142722		2038		1.7899985
70		83744		144746		2071		1.7869985
71		83717		146756		2056		1.7839985
72		83651		148793		2053		1.7809985
73		83847		150818		2024		1.7779984
74		83970		152873		2071		1.7749984
75		84166		154892		2064		1.7719984
76		84091		156933		2054		1.7689984
77		84011		158945		2054		1.7659984
78		83969		161001		2074		1.7629983
79		84360		163074		2046		1.7599983
80		83890		165119		2023		1.7569983
81		84038		167157		2068		1.7539983
82		83887		169235		2065		1.7509983
83		84004		171272		2079		1.7479982
84		83820		173306		2077		1.7449982
85		83861		175326		2063		1.7419982
86		83593		177340		2057		1.7389982
87		84136		179403		2058		1.7359982
88		84056		181431		2052		1.7329981
89		83940		183469		2054		1.7299981
90		84121		185532		2062		1.7269981
91		84225		187600		2085		1.7239981
92		83862		189614		2068		1.720998
93		83925		191663		2073		1.717998
94		84217		193676		2052		1.714998
95		83799		195733		2081		1.711998
96		83960		197788		2049		1.708998
97		84016		199825		2048		1.705998
98		84073		201846		2057		1.7029979
99		83794		203932		2039		1.6999979
100		83742		205967		2046		1.6969979
101		83742		207964		2032		1.6939979
102		83974		209989		2054		1.6909978
103		83955		212029		2072		1.6879978
104		84130		214032		2061		1.6849978
105		84307		216063		2043		1.6819978
106		84201		218112		2062		1.6789978
107		84222		220167		2056		1.6759977
108		83778		222189		2049		1.6729977
109		83865		224226		2030		1.6699977
110		83610		226243		2037		1.6669977
111		84163		228269		2025		1.6639977
112		83543		230278		2034		1.6609976
113		83846		232318		2058		1.6579976
114		83963		234370		2062		1.6549976
115		84036		236381		2045		1.6519976
116		83859		238426		2054		1.6489975
117		83646		240443		2075		1.6459975
118		83989		242476		2065		1.6429975
119		83794		244504		2073		1.6399975
120		83821		246484		2073		1.6369975
121		83737		248500		2064		1.6339974
122		83512		250540		2074		1.6309974
123		83587		252591		2032		1.6279974
124		83428		254650		2074		1.6249974
125		83531		256661		2085		1.6219974
126		83882		258704		2070		1.6189973
127		83688		260711		2063		1.6159973
128		83640		262730		2070		1.6129973
129		83665		264750		2048		1.6099973
130		83607		266781		2035		1.6069973
131		83805		268845		2030		1.6039972
132		83616		270883		2047		1.6009972
133		84293		272911		2056		1.5979972
134		84020		274999		2030		1.5949972
135		83846		277037		2063		1.5919971
136		83879		279044		2060		1.5889971
137		83730		281061		2068		1.5859971
138		84002		283089		2049		1.5829971
139		83979		285117		2058		1.5799971
140		83572		287163		2061		1.576997
141		83493		289211		2048		1.573997
142		83357		291275		2065		1.570997
143		83206		293311		2044		1.567997
144		83887		295354		2052		1.564997
145		83806		297341		2062		1.5619969
146		83668		299337		2028		1.5589969
147		84051		301395		2038		1.5559969
148		83657		303398		2062		1.5529969
149		83597		305446		2052		1.5499969
150		83207		307466		2061		1.5469968
151		83469		309491		2050		1.5439968
152		83293		311518		2035		1.5409968
153		83591		313569		2037		1.5379968
154		83248		315600		2040		1.5349967
